Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
Marathon,2:15:30,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Pamenos Ballantyne,8130
110 m hurdles,16.65,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Ronald De-Bique,16.65
400 m hurdles,51.7,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Fitz-Allen Crick,51.7
3000 m steeplechase,09:39.6,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,DeLohnni Nicol-Samuel,579.6
High jump,2.09,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Zimbert Bramble,2.09
Pole vault,3.5,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Dan Winsboro,3.5
Long jump,8.08,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Clayton Latham,8.08
Triple jump,16.09,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Jumonne Exeter,16.09
Shot put,18.57,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Adonson Shallow,18.57
Discus throw,59.77,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Adonson Shallow,59.77
Hammer throw,70.41,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Adonson Shallow,70.41
Javelin throw,60.97,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,Adonson Shallow,60.97
4 × 100 m relay,40.47,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,J. Hamilton,
4 × 400 m relay,03:06.5,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Male,VC,VCT,670,E. Coombs,
100 m,11.09,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Female,VC,VCT,670,Natasha Joe-Mayers,11.09
200 m,22.8,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Female,VC,VCT,670,Natasha Joe-Mayers,22.8
400 m,51.23,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Female,VC,VCT,670,Kineke Alexander,51.23
800 m,02:11.9,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Female,VC,VCT,670,Bigna Samuel,131.9
1500 m,04:20.8,Saint Vincent and the Grenadines,Americas,https://en.wikipedia.org/wiki/List_of_Vincentian_records_in_athletics,VC,12.984305,-61.287228,Female,VC,VCT,670,Bigna Samuel,260.8
